PASSENGERS,FREIGHT,MAIL
8.760139370026627,6.7912214627261855,0.0
7.966239776559467,7.65491704784832,0.0
2.70805020110221,0.0,0.0
0.0,10.548782878576425,0.0
7.085064293952548,0.0,0.0
7.716906135298388,0.0,0.0
8.52377150677636,0.0,0.0
0.0,14.246842223466228,11.302969572959592
7.6624678152002375,0.0,0.0
4.852030263919617,0.0,0.0
8.254268770090183,0.0,0.0
2.1972245773362196,0.0,0.0
2.5649493574615367,0.0,0.0
0.0,9.042749779782222,0.0
8.153349757998892,0.0,0.0
0.0,7.523481312573497,0.0
1.3862943611198906,0.0,0.0
0.0,12.043265439190504,0.0
1.6094379124341003,0.0,0.0
0.0,14.194151767237532,0.0
7.462789157412448,3.9889840465642745,0.0
7.665753431861699,0.0,0.0
8.442254104751743,0.0,0.0
1.6094379124341003,0.0,0.0
9.365975663507632,11.595831760965977,8.069342366811636
1.3862943611198906,0.0,0.0
2.6390573296152584,0.0,0.0
6.148468295917647,0.0,0.0
4.219507705176107,0.0,0.0
4.672828834461906,0.0,0.0
7.622663951323595,0.0,0.0
1.6094379124341003,0.0,0.0
4.0943445622221,0.0,0.0
7.907283609426348,0.0,0.0
1.791759469228055,0.0,0.0
8.598220030058611,0.0,0.0
6.81783057145415,0.0,0.0
7.55171221535131,0.0,0.0
0.0,7.998335395952982,0.0
7.830425617820331,0.0,0.0
0.6931471805599453,0.0,0.0
7.485491608030754,5.786897381366708,0.0
1.3862943611198906,0.0,0.0
4.465908118654584,0.0,0.0
5.883322388488279,0.0,0.0
8.027802848370312,0.0,0.0
8.443331342817782,9.355565624128962,8.814924599721019
0.6931471805599453,0.0,0.0
6.92461239604856,0.0,0.0
3.6375861597263857,0.0,0.0
4.31748811353631,0.0,0.0
8.53934599605737,0.0,0.0
6.113682179832232,0.0,0.0
8.39185670010494,0.0,0.0
1.3862943611198906,0.0,0.0
7.273092595999522,0.0,0.0
6.003887067106539,0.0,0.0
8.529319371214077,0.0,0.0
4.394449154672439,0.0,0.0
8.316789127071518,0.0,0.0
1.791759469228055,0.0,0.0
1.791759469228055,0.0,0.0
0.6931471805599453,0.0,0.0
8.167919362957816,0.0,0.0
4.060443010546419,0.0,0.0
7.523481312573497,0.0,0.0
0.0,6.579251212010101,0.0
0.0,9.226705726062447,0.0
6.960347729101308,0.0,0.0
7.641084249174914,0.0,0.0
0.0,14.263340789356837,0.0
0.0,13.02804830231903,0.0
0.0,10.08797343215946,0.0
5.062595033026967,0.0,0.0
3.2188758248682006,0.0,0.0
1.791759469228055,0.0,0.0
0.0,12.900096941312073,0.0
8.142645185942795,5.170483995038151,0.0
0.0,9.773720494477063,0.0
8.057694194815587,0.0,0.0
7.126890808898808,0.0,0.0
5.10594547390058,0.0,0.0
8.35490952835879,8.65434302956347,9.315870873185647
0.0,13.217069738583238,0.0
0.6931471805599453,0.0,0.0
9.327678864393416,8.127109185346375,0.0
7.908019444632471,5.934894195619588,0.0
8.492695559815838,6.905753276311464,0.0
6.796823718274855,0.0,0.0
1.9459101490553132,0.0,0.0
8.226305988015508,0.0,0.0
0.6931471805599453,0.0,0.0
7.499423290592229,0.0,0.0
5.840641657373398,0.0,0.0
8.97638862194537,0.0,0.0
8.151044945685024,0.0,0.0
0.6931471805599453,0.0,0.0
2.1972245773362196,0.0,0.0
2.1972245773362196,0.0,0.0
7.3343293503005365,0.0,0.0
7.8351837552667485,0.0,0.0
1.0986122886681098,0.0,0.0
7.067319848653476,0.0,0.0
8.618846845142738,3.8501476017100584,0.0
3.912023005428146,0.0,0.0
6.949856455000773,0.0,0.0
8.435983135990694,0.0,0.0
8.138272638530186,0.0,0.0
4.1588830833596715,0.0,0.0
8.774776816043985,0.0,0.0
8.762958920766726,0.0,0.0
1.0986122886681098,0.0,0.0
5.093750200806762,0.0,0.0
7.922261058353247,0.0,0.0
2.6390573296152584,0.0,0.0
0.0,9.69818391935025,0.0
3.9512437185814275,0.0,0.0
8.825118970345061,0.0,0.0
5.384495062789089,0.0,0.0
8.826147399143558,7.358193752733032,0.0
7.302496423727326,0.0,0.0
7.237059026124737,0.0,0.0
1.0986122886681098,0.0,0.0
3.9318256327243257,0.0,0.0
1.9459101490553132,0.0,0.0
0.0,8.546751993657782,0.0
8.975124239427704,8.55371796609861,0.0
1.0986122886681098,0.0,0.0
2.302585092994046,0.0,0.0
0.6931471805599453,5.993961427306569,0.0
1.6094379124341003,0.0,0.0
7.1284959456800365,0.0,0.0
8.48920515487607,0.0,0.0
4.727387818712341,0.0,0.0
4.0943445622221,0.0,0.0
8.65834547117212,0.0,0.0
8.106212902619962,0.0,0.0
5.697093486505405,0.0,0.0
8.808668062106715,11.876373420196382,7.2682230211595655
3.6375861597263857,0.0,0.0
5.572154032177765,0.0,0.0
8.401557847817314,7.1569563646156364,10.586988356044268
1.0986122886681098,0.0,0.0
7.920446505142607,0.0,0.0
0.0,14.622258708187044,0.0
8.880585523102495,9.042631527550073,0.0
0.0,8.044626279767337,7.6487397889562425
8.182279739259018,5.37989735354046,10.631905347177993
1.6094379124341003,0.0,0.0
8.272059622210412,0.0,0.0
8.353732642263202,0.0,0.0
6.806829360392176,0.0,0.0
2.6390573296152584,0.0,0.0
9.213734605044198,8.065579427282092,9.729193687429403
8.983063289380366,5.303304908059076,0.0
8.445482343862237,0.0,0.0
3.4011973816621555,0.0,0.0
2.1972245773362196,0.0,0.0
0.6931471805599453,0.0,0.0
6.776506992372183,0.0,0.0
0.6931471805599453,0.0,0.0
9.341193180394946,7.501634457883413,0.0
7.415776975415394,0.0,0.0
7.791109510610028,0.0,0.0
7.884952945759814,0.0,2.3978952727983707
2.8903717578961645,0.0,0.0
7.3914152346753585,0.0,0.0
0.0,11.06217529264638,0.0
0.0,13.368377785357776,11.974789809927513
0.0,11.916488765788797,0.0
7.415175109613295,0.0,0.0
8.982309899088579,10.150660081649699,10.962492386609458
7.967973179662935,9.901084667919818,0.0
7.945201132412759,0.0,0.0
4.48863636973214,0.0,0.0
4.574710978503383,10.386530795289667,0.0
4.882801922586371,0.0,0.0
0.0,9.172742341560864,0.0
2.5649493574615367,0.0,0.0
4.61512051684126,0.0,0.0
7.76046702921342,0.0,0.0
7.6246189861593985,0.0,0.0
0.0,11.809364086694476,7.2078598714324755
8.167919362957816,0.0,0.0
1.0986122886681098,0.0,0.0
0.0,9.272469743441732,0.0
8.188411308079031,0.0,0.0
7.6324011266014535,5.303304908059076,0.0
1.0986122886681098,0.0,0.0
8.68490859582083,0.0,0.0
7.777373602657861,0.0,0.0
8.31752199628717,7.727094484779841,0.0
6.985641817639208,0.0,0.0
6.651571873589727,0.0,0.0
7.669495251007694,0.0,0.0
0.0,10.202443337211285,3.9889840465642745
1.0986122886681098,0.0,0.0
8.794370279222871,0.0,0.0
6.39024066706535,0.0,0.0
7.970394907191429,0.0,0.0
4.04305126783455,0.0,0.0
0.0,15.254522598553464,0.0
2.5649493574615367,0.0,0.0
4.564348191467836,0.0,0.0
3.5553480614894135,0.0,0.0
2.3978952727983707,0.0,0.0
1.6094379124341003,0.0,0.0
3.713572066704308,0.0,0.0
7.570443252057374,0.0,0.0
0.0,14.66683131563837,0.0
3.5553480614894135,0.0,0.0
6.99117688712121,0.0,0.0
9.202610573914242,9.018089684104343,11.543347971781476
8.284504227258497,5.6131281063880705,0.0
7.999342952713282,0.0,0.0
1.791759469228055,0.0,0.0
8.374707543119483,0.0,0.0
7.8868329989550565,0.0,0.0
2.302585092994046,0.0,0.0
1.791759469228055,0.0,0.0
5.123963979403259,0.0,0.0
7.313220387090301,0.0,0.0
4.30406509320417,0.0,0.0
2.1972245773362196,0.0,0.0
8.223358899479258,6.2166061010848646,0.0
8.145549631783584,0.0,0.0
8.214465160759186,0.0,0.0
3.912023005428146,8.776321456449958,0.0
4.31748811353631,0.0,0.0
6.964135612418245,0.0,0.0
3.4657359027997265,0.0,0.0
2.833213344056216,0.0,0.0
1.0986122886681098,0.0,0.0
0.6931471805599453,0.0,0.0
8.251924713801357,0.0,0.0
7.302496423727326,0.0,0.0
8.171599480345463,0.0,0.0
0.0,13.65832795316083,10.429073701775343
8.043342170441608,0.0,0.0
1.791759469228055,0.0,0.0
7.111512116496157,0.0,0.0
8.966994113344454,0.0,0.0
0.0,14.103696253576619,0.0
5.0689042022202315,0.0,0.0
7.2909747781429814,0.0,0.0
6.558197802812269,0.0,0.0
6.954638864880987,0.0,0.0
0.6931471805599453,0.0,0.0
3.9889840465642745,0.0,0.0
7.909122183211411,0.0,0.0
0.0,8.806723554725636,0.0
7.203405521083095,0.0,0.0
0.0,14.43099453092691,11.498643968144458
3.828641396489095,0.0,0.0
2.1972245773362196,0.0,0.0
8.017637159908478,0.0,0.0
7.935229539816907,0.0,0.0
6.255750041753367,0.0,0.0
9.601503695373488,11.451379794118326,11.58655689502437
6.483107351457199,0.0,0.0
0.0,12.920717095100942,9.22029070282935
1.9459101490553132,0.0,0.0
9.350884616968491,10.116257483422777,0.0
8.496173824192162,2.8903717578961645,0.0
4.836281906951478,0.0,0.0
7.864419904994565,0.0,0.0
0.6931471805599453,0.0,0.0
8.15507488781144,0.0,0.0
2.3978952727983707,0.0,0.0
8.59044365315583,4.836281906951478,0.0
0.6931471805599453,0.0,0.0
4.0943445622221,0.0,0.0
1.0986122886681098,0.0,0.0
7.149131598557407,0.0,0.0
8.411165786770708,0.0,0.0
8.178358165605836,0.0,0.0
7.422373700986824,0.0,0.0
6.734591659972948,5.293304824724492,0.0
3.8066624897703196,0.0,0.0
7.80710329012598,0.0,0.0
2.4849066497880004,0.0,0.0
7.527255919373784,0.0,0.0
1.791759469228055,0.0,0.0
9.616538544660177,10.196269100532607,0.0
8.287780027088433,0.0,0.0
4.143134726391533,0.0,0.0
2.772588722239781,0.0,0.0
6.522092798170152,0.0,0.0
7.19668657083435,5.662960480135946,0.0
0.0,14.143046556509239,0.0
7.75491027202143,0.0,0.0
2.0794415416798357,0.0,0.0
2.302585092994046,0.0,0.0
6.464588303689961,0.0,0.0
8.07558263667172,0.0,0.0
7.521859252201629,2.8903717578961645,0.0
8.894258825002703,0.0,0.0
7.332369205929062,0.0,0.0
4.382026634673881,0.0,0.0
4.007333185232471,0.0,0.0
3.4965075614664802,0.0,0.0
0.0,14.289751447330344,0.0
0.6931471805599453,0.0,0.0
3.8918202981106265,0.0,0.0
8.909775673693389,0.0,0.0
1.791759469228055,0.0,0.0
0.0,14.25184622893892,0.0
4.127134385045092,0.0,0.0
1.9459101490553132,0.0,0.0
7.909122183211411,0.0,0.0
4.875197323201151,0.0,0.0
7.286191714702382,0.0,0.0
7.723120092266331,0.0,0.0
0.6931471805599453,0.0,0.0
0.0,11.940941055547057,0.0
0.0,12.522342174833867,0.0
2.70805020110221,0.0,0.0
2.3978952727983707,0.0,0.0
6.156978985585555,0.0,0.0
8.078688229229872,0.0,0.0
8.336630087637147,0.0,0.0
0.6931471805599453,0.0,0.0
0.0,12.27918833982473,9.719805070102831
7.724004656676065,6.78897174299217,0.0
0.6931471805599453,0.0,0.0
6.697034247666484,0.0,0.0
7.471932078245122,0.0,0.0
8.335671314792847,0.0,0.0
4.2626798770413155,0.0,0.0
1.791759469228055,0.0,0.0
8.498214224818435,7.244941546337007,0.0
1.791759469228055,0.0,0.0
3.828641396489095,0.0,0.0
2.995732273553991,0.0,0.0
3.912023005428146,0.0,0.0
7.97349996402463,0.0,0.0
2.302585092994046,0.0,0.0
7.177782416195197,0.0,0.0
1.6094379124341003,0.0,0.0
7.735870319952567,0.0,0.0
8.656607247198915,0.0,0.0
0.0,14.329248736122866,11.095590184291577
0.6931471805599453,0.0,0.0
4.553876891600541,0.0,0.0
2.1972245773362196,0.0,0.0
8.054522609537294,0.0,0.0
7.328437352895162,0.0,0.0
8.481980435660493,0.0,0.0
9.374073563958785,9.671429383832344,5.5909869805108565
8.101374671228582,0.0,0.0
1.3862943611198906,0.0,0.0
7.783224016336037,0.0,0.0
2.3978952727983707,0.0,0.0
2.4849066497880004,0.0,0.0
2.3978952727983707,0.0,0.0
8.499232866039245,0.0,0.0
0.0,14.147959712833577,0.0
8.154500175151941,0.0,0.0
4.418840607796598,0.0,0.0
9.170559501964338,9.91214992561478,0.0
8.093156697722637,0.0,0.0
8.230843564198235,0.0,0.0
0.0,9.105090961257085,0.0
7.616283561580385,0.0,0.0
7.971085753505607,0.0,0.0
0.6931471805599453,0.0,0.0
7.3427791893318455,0.0,0.0
7.45298232946546,0.0,0.0
8.498418036089904,6.008813185442595,0.0
3.713572066704308,0.0,0.0
7.27931883541462,0.0,0.0
2.0794415416798357,0.0,0.0
8.676587243566487,0.0,0.0
1.0986122886681098,0.0,0.0
5.153291594497779,0.0,0.0
2.772588722239781,0.0,0.0
3.8066624897703196,0.0,0.0
7.56164174558878,0.0,0.0
0.0,14.216150711343452,0.0
9.316140790862395,9.62019582838564,8.93971205409023
5.799092654460526,0.0,0.0
3.713572066704308,0.0,0.0
0.0,9.474549088242322,0.0
3.871201010907891,0.0,0.0
8.761863373274727,0.0,0.0
0.0,9.575747082838362,0.0
8.781555458546402,0.0,0.0
9.424564261115739,9.531263778207766,5.501258210544727
0.0,10.10557088611869,0.0
1.0986122886681098,0.0,0.0
0.0,9.468928284223587,0.0
6.88653164253051,5.6240175061873385,0.0
8.234299635696253,0.0,0.0
7.105786129481271,0.0,0.0
0.6931471805599453,0.0,0.0
0.0,14.057658771226158,0.0
0.0,12.942061379926928,6.408528791059498
7.509883061154913,0.0,0.0
1.3862943611198906,0.0,0.0
8.993799971795545,0.0,0.0
8.193123721512068,8.706159290928861,0.0
4.543294782270004,0.0,0.0
7.985824666418917,0.0,0.0
7.950854857719988,0.0,0.0
7.2305631534092925,0.0,0.0
8.525359754082631,0.0,0.0
7.388946097618437,0.0,0.0
7.644440761556566,0.0,0.0
7.29505641646263,0.0,0.0
1.0986122886681098,0.0,0.0
8.984192311641674,7.6093665379542115,0.0
8.854093907655518,7.637234388789473,10.119485635689466
6.582025138892826,0.0,0.0
0.0,13.998934839866681,0.0
7.9355873855892,0.0,0.0
8.933004591578547,8.829665432675236,0.0
0.0,6.726233402358747,0.0
1.791759469228055,0.0,0.0
2.772588722239781,0.0,0.0
3.4011973816621555,0.0,0.0
7.156176637480615,0.0,0.0
2.4849066497880004,0.0,0.0
0.0,11.995715745441563,0.0
8.64135583403666,0.0,0.0
6.773080375655535,0.0,0.0
7.075808863978387,0.0,0.0
8.40827078419205,5.3981627015177525,0.0
8.045908742270779,0.0,0.0
8.054840221101024,0.0,0.0
8.314587291319576,0.0,0.0
9.657139343577324,11.437059024540105,12.0203332545897
7.650644551436897,0.0,0.0
7.820840879907344,8.956737613177264,4.248495242049359
7.455876687491824,0.0,0.0
8.951958168569265,10.145923797230747,0.0
4.6913478822291435,0.0,0.0
6.81783057145415,0.0,0.0
3.7376696182833684,0.0,0.0
7.755767170102998,0.0,0.0
2.772588722239781,0.0,0.0
0.0,8.734077192559303,0.0
8.811801223938751,0.0,0.0
0.6931471805599453,0.0,0.0
0.0,8.305484017727691,0.0
3.6109179126442243,0.0,0.0
4.59511985013459,0.0,0.0
5.147494476813453,0.0,0.0
5.135798437050262,0.0,0.0
0.0,13.230902037406969,0.0
7.617759576608505,0.0,0.0
2.0794415416798357,0.0,0.0
3.7612001156935624,0.0,0.0
7.22402480828583,5.420534999272286,0.0
7.114769448366463,0.0,0.0
7.280697195384741,0.0,0.0
4.564348191467836,0.0,0.0
8.256347772918016,0.0,0.0
2.4849066497880004,0.0,0.0
0.0,7.859413154693583,0.0
0.0,10.239280987394974,0.0
1.791759469228055,0.0,0.0
7.050989447068045,0.0,0.0
0.6931471805599453,0.0,0.0
8.796338932845732,6.171700597410915,0.0
3.8918202981106265,0.0,0.0
7.4673710669175595,0.0,0.0
2.4849066497880004,0.0,0.0
7.993282328101591,0.0,0.0
7.166265974133638,0.0,0.0
8.974364841846596,0.0,0.0
7.329749689041512,0.0,0.0
8.392763113038061,0.0,0.0
3.713572066704308,0.0,0.0
1.6094379124341003,0.0,0.0
4.110873864173311,0.0,0.0
6.678342114654332,4.61512051684126,0.0
8.323122887587735,0.0,0.0
4.442651256490317,0.0,0.0
9.390492911485298,0.0,0.0
1.791759469228055,0.0,0.0
3.6635616461296463,0.0,0.0
0.0,9.194922119247803,0.0
7.539027055823995,0.0,0.0
0.0,13.395284034272489,0.0
7.236339342754344,0.0,0.0
4.143134726391533,0.0,0.0
7.577633832602728,0.0,0.0
8.238536930171769,0.0,0.0
7.061334366910438,0.0,0.0
6.274762021241939,0.0,0.0
1.791759469228055,0.0,0.0
2.0794415416798357,0.0,0.0
9.42181611842271,7.888334500738654,8.778941881841513
7.518607216815252,0.0,0.0
7.862112211662748,0.0,0.0
5.3471075307174685,0.0,0.0
8.844624683385302,10.181119289134408,0.0
8.905037290767,0.0,0.0
4.997212273764115,4.465908118654584,0.0
4.1588830833596715,0.0,0.0
7.236339342754344,0.0,0.0
8.565983355585669,0.0,0.0
1.3862943611198906,0.0,0.0
0.0,9.521787797978225,0.0
3.091042453358316,0.0,0.0
4.663439094112067,0.0,0.0
3.9889840465642745,0.0,0.0
7.388327859577107,0.0,0.0
8.035278911144667,0.0,0.0
7.708410667257367,0.0,0.0
8.23403420769204,10.141834937592611,10.424451608275042
7.033506484287697,0.0,0.0
7.768110378525988,0.0,0.0
7.703459047867175,0.0,0.0
8.087332926473351,0.0,0.0
7.4342573821331355,0.0,0.0
1.0986122886681098,0.0,0.0
8.261268150577648,7.085064293952548,0.0
7.560080465021827,0.0,0.0
6.361302477572996,0.0,0.0
7.808729306744399,0.0,0.0
0.0,8.412054873292933,0.0
8.397508348470257,3.258096538021482,0.0
3.4339872044851463,0.0,0.0
7.946971357693591,0.0,0.0
8.40737832540903,0.0,0.0
0.0,7.623153068476902,7.4673710669175595
0.0,14.303496531344587,11.104400680823604
4.553876891600541,0.0,0.0
0.6931471805599453,0.0,0.0
7.13966033596492,0.0,0.0
5.993961427306569,0.0,0.0
0.0,9.186969385652942,0.0
3.784189633918261,0.0,0.0
0.0,9.839695419448349,0.0
6.68586094706836,0.0,0.0
0.6931471805599453,0.0,0.0
1.791759469228055,0.0,0.0
2.1972245773362196,0.0,0.0
0.0,10.42094116259234,0.0
7.779885115070522,0.0,0.0
8.0040315078527,0.0,0.0
6.890609120147166,0.0,0.0
0.0,6.568077911411976,6.272877006546167
5.147494476813453,0.0,0.0
7.834788107388194,0.0,0.0
8.480736654405622,0.0,0.0
7.973155433444133,5.0238805208462765,0.0
0.0,9.612867836097005,0.6931471805599453
1.3862943611198906,0.0,0.0
3.4339872044851463,0.0,0.0
7.124478262493424,0.0,0.0
1.9459101490553132,0.0,0.0
7.246368080102461,0.0,0.0
0.0,7.875499292445208,0.0
7.518607216815252,0.0,0.0
1.0986122886681098,0.0,0.0
0.0,12.645855440939801,9.892628809201252
6.646390514847729,0.0,0.0
4.867534450455582,0.0,0.0
8.662331957082475,0.0,0.0
5.808142489980444,0.0,0.0
3.2188758248682006,0.0,0.0
8.330863613224745,6.111467339502679,0.0
8.445697189711167,0.0,0.0
1.791759469228055,0.0,0.0
7.658227526161352,0.0,0.0
0.0,11.993733021048444,0.0
0.0,7.516977224604321,0.0
0.0,9.618069581737414,2.3978952727983707
8.476579508530941,0.0,0.0
2.6390573296152584,0.0,0.0
7.643961949002529,4.3694478524670215,0.0
4.442651256490317,0.0,0.0
0.0,13.731293817791494,0.0
0.0,5.739792912179234,0.0
7.20414929203594,7.165493475060845,8.195609567288775
7.844240718141811,0.0,0.0
7.3537223303996315,0.0,0.0
0.0,13.072706637866899,0.0
3.58351893845611,0.0,0.0
8.304247465078474,0.0,0.0
0.0,13.133878819465387,0.0
3.9318256327243257,0.0,0.0
0.0,9.264923249746474,0.0
3.9318256327243257,0.0,0.0
2.0794415416798357,0.0,0.0
0.6931471805599453,0.0,0.0
8.650149418664864,0.0,0.0
3.258096538021482,0.0,0.0
4.820281565605037,0.0,0.0
7.679251425953058,2.5649493574615367,0.0
7.8013913202914855,5.723585101952381,0.0
8.10711747075039,0.0,0.0
0.0,12.566059100359308,0.0
0.0,11.553011188509513,0.0
8.718827059242566,0.0,0.0
0.0,9.085457189829492,0.0
9.618069581737414,4.672828834461906,10.73328313778719
3.912023005428146,0.0,0.0
8.060224240440958,0.0,0.0
7.171656822768514,3.7612001156935624,0.0
3.828641396489095,0.0,0.0
8.551401362745974,0.0,0.0
1.791759469228055,0.0,0.0
5.003946305945459,0.0,0.0
8.214194414852564,0.0,0.0
2.8903717578961645,0.0,0.0
2.5649493574615367,0.0,0.0
1.3862943611198906,0.0,0.0
7.642044402873258,0.0,0.0
0.0,7.496097345175956,0.0
8.885025658050846,0.0,0.0
8.869257522797287,0.0,0.0
7.956476798036782,0.0,0.0
4.204692619390966,0.0,0.0
0.0,12.741152737134653,10.269102416044332
1.9459101490553132,0.0,0.0
7.551186867296149,0.0,0.0
8.16735198705607,0.0,0.0
7.660114319173928,6.866933284461882,0.0
1.0986122886681098,0.0,0.0
2.1972245773362196,0.0,0.0
8.232440158470336,0.0,0.0
5.407171771460119,0.0,0.0
8.315077007294104,0.0,0.0
8.12651816878071,0.0,0.0
4.30406509320417,0.0,0.0
7.383989457978509,0.0,0.0
0.6931471805599453,0.0,0.0
7.165493475060845,0.0,0.0
4.356708826689592,0.0,0.0
0.0,13.767135107789105,11.220405039878196
8.94494150776486,11.899744476742386,7.880048200971577
6.957497370876951,0.0,0.0
3.4339872044851463,0.0,0.0
4.276666119016055,0.0,0.0
3.9318256327243257,0.0,0.0
7.095893221097532,0.0,0.0
4.204692619390966,0.0,0.0
7.309212365692763,0.0,0.0
3.8918202981106265,0.0,0.0
9.040974526342444,9.639456900415627,8.040768994367578
8.273591798199632,0.0,0.0
9.026177120302856,7.385851078125209,0.0
3.871201010907891,0.0,0.0
2.9444389791664403,0.0,0.0
4.532599493153256,0.0,0.0
7.533693709848633,0.0,0.0
5.455321115357702,0.0,0.0
0.6931471805599453,0.0,0.0
5.247024072160486,0.0,0.0
2.833213344056216,0.0,0.0
5.153291594497779,0.0,0.0
6.428105272684596,0.0,0.0
3.9318256327243257,0.0,0.0
0.0,10.766187616237207,0.0
2.772588722239781,0.0,0.0
3.9318256327243257,0.0,0.0
8.199189359078067,0.0,0.0
7.640123172695364,0.0,0.0
0.0,11.669450466720173,0.0
0.0,5.43372200355424,0.0
0.0,6.398594934535208,0.0
7.208600337960199,0.0,0.0
5.476463551931511,0.0,0.0
4.867534450455582,0.0,0.0
7.895063498091573,0.0,0.0
5.204006687076795,3.58351893845611,0.0
7.934155233536322,0.0,0.0
8.202208436436448,0.0,0.0
8.034955024502159,5.993961427306569,0.0
0.0,8.101071503119543,0.0
3.6375861597263857,0.0,0.0
1.3862943611198906,8.515992470839718,0.0
7.588829878307813,0.0,0.0
9.382022193665792,5.783825182329737,7.379008127628304
7.324489979348532,0.0,0.0
8.020270472819238,0.0,0.0
7.760893195851024,7.372118028337787,0.0
1.6094379124341003,0.0,0.0
7.586803535162581,0.0,0.0
1.9459101490553132,0.0,0.0
7.087573705557973,0.0,0.0
7.265429723253953,0.0,0.0
8.70167907103957,0.0,0.0
2.0794415416798357,0.0,0.0
7.847762537473608,0.0,0.0
4.04305126783455,0.0,0.0
6.761572768804055,0.0,0.0
0.0,14.053586858729219,5.6131281063880705
0.0,8.603554357064281,0.0
0.6931471805599453,0.0,0.0
6.212606095751519,0.0,0.0
7.710653323501202,0.0,0.0
8.684739462628038,0.0,0.0
0.0,10.506737377491612,0.0
5.030437921392435,0.0,0.0
1.6094379124341003,0.0,0.0
8.098946748943339,0.0,0.0
0.0,14.36001328822001,0.0
7.96102146588337,0.0,0.0
7.88570539124302,0.0,0.0
2.833213344056216,0.0,0.0
4.430816798843313,0.0,0.0
7.226209010100671,0.0,0.0
8.317033476492403,2.6390573296152584,2.6390573296152584
3.9889840465642745,0.0,0.0
1.0986122886681098,0.0,0.0
7.552237287560802,0.0,0.0
9.097731427593528,10.832674766145303,4.07753744390572
7.451241684987676,0.0,0.0
2.8903717578961645,0.0,0.0
0.0,9.555276687009526,0.0
0.6931471805599453,0.0,0.0
9.18881025342582,7.493873886783559,0.0
7.8551570058813445,0.0,0.0
2.0794415416798357,0.0,0.0
4.343805421853684,0.0,0.0
7.270312886079025,0.0,0.0
5.170483995038151,0.0,0.0
0.0,14.444806980823145,0.0
9.46699606582284,9.152075463844207,0.0
5.313205979041787,0.0,0.0
7.063903961472068,0.0,0.0
8.434680769841773,8.28121766128665,9.141633173966392
7.507690077819904,0.0,0.0
0.6931471805599453,0.0,0.0
6.97166860472579,0.0,0.0
8.474285690404962,0.0,0.0
8.807621489536043,0.0,0.0
3.9318256327243257,0.0,0.0
6.928537818164665,0.0,0.0
1.9459101490553132,0.0,0.0
2.1972245773362196,0.0,0.0
6.824373670043086,5.493061443340548,0.0
0.0,8.531293315795018,0.0
5.82600010738045,0.0,0.0
3.091042453358316,0.0,0.0
7.700295203420117,0.0,0.0
0.6931471805599453,0.0,0.0
1.6094379124341003,0.0,0.0
0.0,11.243855769263734,0.0
4.844187086458591,0.0,0.0
7.521859252201629,0.0,0.0
7.99799931797973,6.3578422665081,0.0
7.2813856635702825,0.0,0.0
3.4965075614664802,0.0,0.0
0.0,14.232559645293517,0.0
5.730099782973574,0.0,0.0
1.9459101490553132,0.0,0.0
7.920083199053234,0.0,0.0
5.308267697401205,0.0,0.0
7.790282380703483,0.0,0.0
4.795790545596741,0.0,0.0
4.219507705176107,0.0,0.0
5.1647859739235145,3.5263605246161616,0.0
3.970291913552122,0.0,0.0
8.263848131368906,0.0,0.0
4.9344739331306915,0.0,0.0
3.8918202981106265,0.0,0.0
8.602636673233706,0.0,0.0
