PASSENGERS,FREIGHT,MAIL
2893.0,0.0,0.0
56.0,0.0,0.0
0.0,4216527.0,0.0
12.0,0.0,0.0
95.0,0.0,0.0
34.0,0.0,0.0
10.0,0.0,0.0
4.0,0.0,0.0
40.0,0.0,0.0
1939.0,0.0,0.0
0.0,2342738.0,0.0
34.0,0.0,0.0
1086.0,0.0,0.0
9922.0,8250.0,103088.0
3961.0,273.0,0.0
2978.0,0.0,0.0
5.0,0.0,0.0
4335.0,0.0,0.0
2661.0,0.0,0.0
9.0,0.0,0.0
5.0,0.0,0.0
167.0,0.0,0.0
1499.0,0.0,0.0
73.0,0.0,0.0
8.0,0.0,0.0
3726.0,500.0,0.0
3447.0,0.0,0.0
3693.0,0.0,0.0
49.0,6478.0,0.0
74.0,0.0,0.0
1057.0,0.0,0.0
31.0,0.0,0.0
16.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3834.0,0.0,0.0
1483.0,0.0,0.0
3538.0,0.0,0.0
0.0,854547.0,33828.0
3112.0,0.0,0.0
5.0,0.0,0.0
1225.0,0.0,0.0
7839.0,0.0,0.0
0.0,1334004.0,0.0
158.0,0.0,0.0
1466.0,0.0,0.0
704.0,0.0,0.0
1047.0,0.0,0.0
1.0,0.0,0.0
53.0,0.0,0.0
2721.0,0.0,0.0
0.0,6678.0,0.0
1343.0,0.0,0.0
0.0,1850551.0,98581.0
45.0,0.0,0.0
8.0,0.0,0.0
3033.0,0.0,0.0
2793.0,0.0,0.0
520.0,0.0,0.0
14786.0,94030.0,107640.0
653.0,0.0,0.0
0.0,408691.0,10099.0
6.0,0.0,0.0
11508.0,24741.0,0.0
4895.0,17.0,0.0
125.0,0.0,0.0
2602.0,0.0,0.0
1.0,0.0,0.0
3480.0,0.0,0.0
10.0,0.0,0.0
5379.0,125.0,0.0
1.0,0.0,0.0
59.0,0.0,0.0
2.0,0.0,0.0
1272.0,0.0,0.0
4496.0,0.0,0.0
3562.0,0.0,0.0
1672.0,0.0,0.0
840.0,198.0,0.0
44.0,0.0,0.0
2457.0,0.0,0.0
11.0,0.0,0.0
1857.0,0.0,0.0
5.0,0.0,0.0
15010.0,26802.0,0.0
3974.0,0.0,0.0
62.0,0.0,0.0
15.0,0.0,0.0
679.0,0.0,0.0
1334.0,287.0,0.0
0.0,1387544.0,0.0
2332.0,0.0,0.0
7.0,0.0,0.0
9.0,0.0,0.0
641.0,0.0,0.0
3214.0,0.0,0.0
1847.0,17.0,0.0
7289.0,0.0,0.0
1528.0,0.0,0.0
79.0,0.0,0.0
54.0,0.0,0.0
32.0,0.0,0.0
0.0,1606793.0,0.0
1.0,0.0,0.0
48.0,0.0,0.0
7403.0,0.0,0.0
5.0,0.0,0.0
0.0,1547027.0,0.0
61.0,0.0,0.0
6.0,0.0,0.0
2721.0,0.0,0.0
130.0,0.0,0.0
1459.0,0.0,0.0
2259.0,0.0,0.0
1.0,0.0,0.0
0.0,153420.0,0.0
0.0,274399.0,0.0
14.0,0.0,0.0
10.0,0.0,0.0
471.0,0.0,0.0
3224.0,0.0,0.0
4173.0,0.0,0.0
1.0,0.0,0.0
0.0,215170.0,16643.0
2261.0,887.0,0.0
1.0,0.0,0.0
809.0,0.0,0.0
1757.0,0.0,0.0
4169.0,0.0,0.0
70.0,0.0,0.0
5.0,0.0,0.0
4905.0,1400.0,0.0
5.0,0.0,0.0
45.0,0.0,0.0
19.0,0.0,0.0
49.0,0.0,0.0
2902.0,0.0,0.0
9.0,0.0,0.0
1309.0,0.0,0.0
4.0,0.0,0.0
2288.0,0.0,0.0
5747.0,0.0,0.0
0.0,1671527.0,65879.0
1.0,0.0,0.0
94.0,0.0,0.0
8.0,0.0,0.0
3147.0,0.0,0.0
1522.0,0.0,0.0
4826.0,0.0,0.0
11778.0,15857.0,267.0
3298.0,0.0,0.0
3.0,0.0,0.0
2399.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
10.0,0.0,0.0
4910.0,0.0,0.0
0.0,1394378.0,0.0
3478.0,0.0,0.0
82.0,0.0,0.0
9609.0,20173.0,0.0
3271.0,0.0,0.0
3754.0,0.0,0.0
0.0,9000.0,0.0
2030.0,0.0,0.0
2895.0,0.0,0.0
1.0,0.0,0.0
1544.0,0.0,0.0
1724.0,0.0,0.0
4906.0,406.0,0.0
40.0,0.0,0.0
1449.0,0.0,0.0
7.0,0.0,0.0
5863.0,0.0,0.0
2.0,0.0,0.0
172.0,0.0,0.0
15.0,0.0,0.0
44.0,0.0,0.0
1922.0,0.0,0.0
0.0,1492779.0,0.0
11115.0,15065.0,7628.0
329.0,0.0,0.0
40.0,0.0,0.0
0.0,13023.0,0.0
47.0,0.0,0.0
6385.0,0.0,0.0
0.0,14410.0,0.0
6512.0,0.0,0.0
12388.0,13783.0,244.0
0.0,24478.0,0.0
2.0,0.0,0.0
0.0,12950.0,0.0
978.0,276.0,0.0
3767.0,0.0,0.0
1218.0,0.0,0.0
1.0,0.0,0.0
0.0,1273982.0,0.0
0.0,417508.0,606.0
1825.0,0.0,0.0
3.0,0.0,0.0
8052.0,0.0,0.0
3615.0,6039.0,0.0
93.0,0.0,0.0
2938.0,0.0,0.0
2837.0,0.0,0.0
1380.0,0.0,0.0
5040.0,0.0,0.0
1617.0,0.0,0.0
2088.0,0.0,0.0
1472.0,0.0,0.0
2.0,0.0,0.0
7975.0,2016.0,0.0
7002.0,2073.0,24821.0
721.0,0.0,0.0
0.0,1201323.0,0.0
2794.0,0.0,0.0
7577.0,6833.0,0.0
0.0,833.0,0.0
5.0,0.0,0.0
15.0,0.0,0.0
29.0,0.0,0.0
1281.0,0.0,0.0
11.0,0.0,0.0
0.0,162058.0,0.0
5660.0,0.0,0.0
873.0,0.0,0.0
1182.0,0.0,0.0
4483.0,220.0,0.0
3120.0,0.0,0.0
3148.0,0.0,0.0
4082.0,0.0,0.0
15632.0,92693.0,166097.0
2101.0,0.0,0.0
2491.0,7759.0,69.0
1729.0,0.0,0.0
7722.0,25486.0,0.0
108.0,0.0,0.0
913.0,0.0,0.0
41.0,0.0,0.0
2334.0,0.0,0.0
15.0,0.0,0.0
0.0,6210.0,0.0
6712.0,0.0,0.0
1.0,0.0,0.0
0.0,4045.0,0.0
36.0,0.0,0.0
98.0,0.0,0.0
171.0,0.0,0.0
169.0,0.0,0.0
0.0,557323.0,0.0
2033.0,0.0,0.0
7.0,0.0,0.0
42.0,0.0,0.0
1371.0,225.0,0.0
1229.0,0.0,0.0
1451.0,0.0,0.0
95.0,0.0,0.0
3851.0,0.0,0.0
11.0,0.0,0.0
0.0,2589.0,0.0
0.0,27980.0,0.0
5.0,0.0,0.0
1153.0,0.0,0.0
1.0,0.0,0.0
6609.0,478.0,0.0
48.0,0.0,0.0
1749.0,0.0,0.0
11.0,0.0,0.0
2960.0,0.0,0.0
1294.0,0.0,0.0
7897.0,0.0,0.0
1524.0,0.0,0.0
4414.0,0.0,0.0
40.0,0.0,0.0
4.0,0.0,0.0
60.0,0.0,0.0
794.0,100.0,0.0
4117.0,0.0,0.0
84.0,0.0,0.0
11973.0,0.0,0.0
5.0,0.0,0.0
38.0,0.0,0.0
0.0,9846.0,0.0
1879.0,0.0,0.0
0.0,656897.0,0.0
1388.0,0.0,0.0
62.0,0.0,0.0
1953.0,0.0,0.0
3783.0,0.0,0.0
1165.0,0.0,0.0
530.0,0.0,0.0
5.0,0.0,0.0
7.0,0.0,0.0
12354.0,2665.0,6495.0
1841.0,0.0,0.0
2596.0,0.0,0.0
209.0,0.0,0.0
6936.0,26399.0,0.0
7368.0,0.0,0.0
147.0,86.0,0.0
63.0,0.0,0.0
1388.0,0.0,0.0
5249.0,0.0,0.0
3.0,0.0,0.0
0.0,13653.0,0.0
21.0,0.0,0.0
105.0,0.0,0.0
53.0,0.0,0.0
1616.0,0.0,0.0
3087.0,0.0,0.0
2226.0,0.0,0.0
3766.0,25382.0,33672.0
1133.0,0.0,0.0
2363.0,0.0,0.0
2215.0,0.0,0.0
3252.0,0.0,0.0
1692.0,0.0,0.0
2.0,0.0,0.0
3870.0,1193.0,0.0
1919.0,0.0,0.0
578.0,0.0,0.0
2461.0,0.0,0.0
0.0,4500.0,0.0
4435.0,25.0,0.0
30.0,0.0,0.0
2826.0,0.0,0.0
4479.0,0.0,0.0
0.0,2044.0,1749.0
0.0,1629031.0,66462.0
94.0,0.0,0.0
1.0,0.0,0.0
1260.0,0.0,0.0
400.0,0.0,0.0
0.0,9768.0,0.0
43.0,0.0,0.0
0.0,18763.0,0.0
800.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
8.0,0.0,0.0
0.0,33554.0,0.0
2391.0,0.0,0.0
2992.0,0.0,0.0
982.0,0.0,0.0
0.0,711.0,529.0
171.0,0.0,0.0
2526.0,0.0,0.0
4820.0,0.0,0.0
2901.0,151.0,0.0
0.0,14955.0,1.0
3.0,0.0,0.0
30.0,0.0,0.0
1241.0,0.0,0.0
6.0,0.0,0.0
1402.0,0.0,0.0
0.0,2631.0,0.0
1841.0,0.0,0.0
2.0,0.0,0.0
0.0,310473.0,19783.0
769.0,0.0,0.0
129.0,0.0,0.0
5780.0,0.0,0.0
332.0,0.0,0.0
24.0,0.0,0.0
4149.0,450.0,0.0
4654.0,0.0,0.0
5.0,0.0,0.0
2117.0,0.0,0.0
0.0,161737.0,0.0
0.0,1838.0,0.0
0.0,15033.0,10.0
4800.0,0.0,0.0
13.0,0.0,0.0
2087.0,78.0,0.0
84.0,0.0,0.0
0.0,919231.0,0.0
0.0,310.0,0.0
1344.0,1293.0,3624.0
2550.0,0.0,0.0
1561.0,0.0,0.0
0.0,475777.0,0.0
35.0,0.0,0.0
4040.0,0.0,0.0
0.0,505790.0,0.0
50.0,0.0,0.0
0.0,10560.0,0.0
50.0,0.0,0.0
7.0,0.0,0.0
1.0,0.0,0.0
5710.0,0.0,0.0
25.0,0.0,0.0
123.0,0.0,0.0
2162.0,12.0,0.0
2443.0,305.0,0.0
3317.0,0.0,0.0
0.0,286661.0,0.0
0.0,104089.0,0.0
6116.0,0.0,0.0
0.0,8825.0,0.0
15033.0,106.0,45856.0
49.0,0.0,0.0
3165.0,0.0,0.0
1301.0,42.0,0.0
45.0,0.0,0.0
5173.0,0.0,0.0
5.0,0.0,0.0
148.0,0.0,0.0
3692.0,0.0,0.0
17.0,0.0,0.0
12.0,0.0,0.0
3.0,0.0,0.0
2083.0,0.0,0.0
0.0,1800.0,0.0
7222.0,0.0,0.0
7109.0,0.0,0.0
2853.0,0.0,0.0
66.0,0.0,0.0
0.0,341516.0,28827.0
6.0,0.0,0.0
1902.0,0.0,0.0
3523.0,0.0,0.0
2121.0,959.0,0.0
2.0,0.0,0.0
8.0,0.0,0.0
3760.0,0.0,0.0
222.0,0.0,0.0
4084.0,0.0,0.0
3382.0,0.0,0.0
73.0,0.0,0.0
1609.0,0.0,0.0
1.0,0.0,0.0
1293.0,0.0,0.0
77.0,0.0,0.0
0.0,952775.0,74637.0
7668.0,147228.0,2643.0
1050.0,0.0,0.0
30.0,0.0,0.0
71.0,0.0,0.0
50.0,0.0,0.0
1206.0,0.0,0.0
66.0,0.0,0.0
1493.0,0.0,0.0
48.0,0.0,0.0
8441.0,15358.0,3104.0
3918.0,0.0,0.0
8317.0,1612.0,0.0
47.0,0.0,0.0
18.0,0.0,0.0
92.0,0.0,0.0
1869.0,0.0,0.0
233.0,0.0,0.0
1.0,0.0,0.0
189.0,0.0,0.0
16.0,0.0,0.0
172.0,0.0,0.0
618.0,0.0,0.0
50.0,0.0,0.0
0.0,47390.0,0.0
15.0,0.0,0.0
50.0,0.0,0.0
3637.0,0.0,0.0
2079.0,0.0,0.0
0.0,116943.0,0.0
0.0,228.0,0.0
0.0,600.0,0.0
1350.0,0.0,0.0
238.0,0.0,0.0
129.0,0.0,0.0
2683.0,0.0,0.0
181.0,35.0,0.0
2790.0,0.0,0.0
3648.0,0.0,0.0
3086.0,400.0,0.0
0.0,3297.0,0.0
37.0,0.0,0.0
3.0,4993.0,0.0
1975.0,0.0,0.0
11872.0,324.0,1601.0
1516.0,0.0,0.0
3041.0,0.0,0.0
2346.0,1590.0,0.0
4.0,0.0,0.0
1971.0,0.0,0.0
6.0,0.0,0.0
1196.0,0.0,0.0
1429.0,0.0,0.0
6012.0,0.0,0.0
7.0,0.0,0.0
2559.0,0.0,0.0
56.0,0.0,0.0
863.0,0.0,0.0
0.0,1268805.0,273.0
0.0,5450.0,0.0
1.0,0.0,0.0
498.0,0.0,0.0
2231.0,0.0,0.0
5911.0,0.0,0.0
0.0,36560.0,0.0
152.0,0.0,0.0
4.0,0.0,0.0
3290.0,0.0,0.0
0.0,1723750.0,0.0
2866.0,0.0,0.0
2658.0,0.0,0.0
16.0,0.0,0.0
83.0,0.0,0.0
1374.0,0.0,0.0
4092.0,13.0,13.0
53.0,0.0,0.0
2.0,0.0,0.0
1904.0,0.0,0.0
8934.0,50648.0,58.0
1721.0,0.0,0.0
17.0,0.0,0.0
0.0,14118.0,0.0
1.0,0.0,0.0
9786.0,1796.0,0.0
2578.0,0.0,0.0
7.0,0.0,0.0
76.0,0.0,0.0
1436.0,0.0,0.0
175.0,0.0,0.0
0.0,1876289.0,0.0
12925.0,9433.0,0.0
202.0,0.0,0.0
1168.0,0.0,0.0
4603.0,3948.0,9335.0
1821.0,0.0,0.0
1.0,0.0,0.0
1065.0,0.0,0.0
4789.0,0.0,0.0
6684.0,0.0,0.0
50.0,0.0,0.0
1020.0,0.0,0.0
6.0,0.0,0.0
8.0,0.0,0.0
919.0,242.0,0.0
0.0,5070.0,0.0
338.0,0.0,0.0
21.0,0.0,0.0
2208.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
0.0,76408.0,0.0
126.0,0.0,0.0
1847.0,0.0,0.0
2974.0,576.0,0.0
1452.0,0.0,0.0
32.0,0.0,0.0
0.0,1517476.0,0.0
307.0,0.0,0.0
6.0,0.0,0.0
2751.0,0.0,0.0
201.0,0.0,0.0
2416.0,0.0,0.0
120.0,0.0,0.0
67.0,0.0,0.0
174.0,33.0,0.0
52.0,0.0,0.0
3880.0,0.0,0.0
138.0,0.0,0.0
48.0,0.0,0.0
5445.0,0.0,0.0
142.0,0.0,0.0
61.0,0.0,0.0
1678.0,0.0,0.0
128.0,0.0,0.0
3973.0,0.0,0.0
4.0,0.0,0.0
3.0,0.0,0.0
576.0,0.0,0.0
1872.0,0.0,0.0
4.0,0.0,0.0
904.0,96.0,0.0
2166.0,0.0,0.0
4607.0,677.0,15733.0
10.0,0.0,0.0
67.0,0.0,0.0
741.0,0.0,0.0
3524.0,0.0,0.0
2312.0,0.0,0.0
4.0,0.0,0.0
1737.0,0.0,0.0
264.0,0.0,0.0
1441.0,0.0,0.0
3738.0,21804.0,22545.0
0.0,1390006.0,0.0
1090.0,0.0,0.0
3692.0,0.0,0.0
4711.0,0.0,0.0
5920.0,0.0,0.0
3213.0,0.0,0.0
12.0,0.0,0.0
2379.0,0.0,0.0
1459.0,50.0,0.0
108.0,0.0,0.0
2331.0,0.0,0.0
0.0,31268.0,0.0
11.0,0.0,0.0
0.0,388096.0,103.0
4494.0,0.0,0.0
246.0,0.0,0.0
3533.0,0.0,0.0
0.0,330379.0,0.0
2933.0,0.0,0.0
0.0,1776965.0,0.0
2242.0,0.0,0.0
8.0,0.0,0.0
1.0,0.0,0.0
1193.0,0.0,0.0
1.0,0.0,0.0
15.0,0.0,0.0
1008.0,20.0,0.0
0.0,1175028.0,8344.0
2.0,0.0,0.0
45.0,0.0,0.0
1062.0,0.0,0.0
62.0,0.0,0.0
18.0,0.0,0.0
88.0,0.0,0.0
1362.0,0.0,0.0
4369.0,665.0,0.0
2498.0,0.0,0.0
5.0,0.0,0.0
1402.0,0.0,0.0
0.0,1869847.0,10401.0
8.0,0.0,0.0
1.0,0.0,0.0
0.0,9920.0,0.0
2700.0,0.0,0.0
16639.0,141.0,14603.0
2302.0,0.0,0.0
2847.0,0.0,0.0
2496.0,0.0,0.0
958.0,0.0,0.0
4944.0,0.0,0.0
3300.0,450.0,0.0
0.0,1758911.0,27599.0
10.0,0.0,0.0
30.0,0.0,0.0
8493.0,91509.0,7272.0
0.0,1807096.0,57647.0
913.0,0.0,0.0
13.0,0.0,0.0
0.0,39958.0,0.0
51.0,0.0,0.0
0.0,2495.0,0.0
2989.0,0.0,0.0
1291.0,0.0,0.0
5710.0,0.0,0.0
6602.0,29491.0,27195.0
9114.0,11694.0,24879.0
2.0,0.0,0.0
1148.0,0.0,0.0
67.0,0.0,0.0
796.0,0.0,0.0
1.0,0.0,0.0
7.0,0.0,0.0
0.0,74685.0,0.0
2103.0,0.0,0.0
0.0,900.0,0.0
1149.0,0.0,0.0
3069.0,0.0,0.0
1.0,0.0,0.0
400.0,0.0,0.0
0.0,1427922.0,0.0
21.0,0.0,0.0
0.0,165795.0,0.0
4904.0,0.0,0.0
119.0,0.0,0.0
0.0,191325.0,0.0
68.0,9300.0,0.0
2345.0,602.0,0.0
1.0,0.0,0.0
113.0,0.0,0.0
1.0,0.0,0.0
44.0,0.0,0.0
6006.0,0.0,0.0
2031.0,0.0,0.0
1.0,0.0,0.0
4110.0,0.0,0.0
4921.0,0.0,0.0
3041.0,0.0,0.0
2182.0,0.0,0.0
2.0,0.0,0.0
19.0,0.0,0.0
0.0,351076.0,0.0
5.0,0.0,0.0
76.0,0.0,0.0
0.0,11260.0,0.0
66.0,0.0,0.0
2792.0,0.0,0.0
3661.0,0.0,0.0
114.0,0.0,0.0
15.0,0.0,0.0
97.0,0.0,0.0
0.0,454105.0,0.0
2182.0,0.0,0.0
18.0,0.0,0.0
9015.0,28645.0,0.0
230.0,0.0,0.0
6424.0,1058.0,0.0
1125.0,0.0,0.0
9.0,0.0,0.0
51.0,0.0,0.0
2.0,0.0,0.0
2753.0,0.0,0.0
6.0,0.0,0.0
0.0,1038908.0,0.0
3124.0,0.0,0.0
64.0,0.0,0.0
7968.0,0.0,0.0
31.0,0.0,0.0
4.0,0.0,0.0
2402.0,0.0,0.0
0.0,7940.0,0.0
3653.0,0.0,0.0
1698.0,0.0,0.0
269.0,0.0,0.0
6863.0,0.0,0.0
0.0,1104485.0,0.0
2364.0,0.0,0.0
2063.0,0.0,0.0
23.0,0.0,0.0
935.0,0.0,0.0
992.0,0.0,0.0
5.0,0.0,0.0
31.0,0.0,0.0
1874.0,1945.0,0.0
2.0,0.0,0.0
61.0,0.0,0.0
2735.0,6405.0,865.0
473.0,44.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
1496.0,0.0,0.0
655.0,0.0,0.0
1132.0,0.0,0.0
0.0,58786.0,0.0
0.0,665.0,0.0
30.0,0.0,0.0
0.0,1597458.0,0.0
0.0,2834.0,0.0
1336.0,0.0,0.0
3300.0,30.0,0.0
5807.0,0.0,0.0
1465.0,0.0,0.0
222.0,0.0,0.0
11305.0,72519.0,23428.0
4.0,0.0,0.0
0.0,951629.0,0.0
0.0,46124.0,0.0
7.0,0.0,0.0
1317.0,0.0,0.0
3499.0,95.0,0.0
3115.0,0.0,0.0
192.0,0.0,0.0
72.0,0.0,0.0
1188.0,0.0,0.0
4414.0,3120.0,3686.0
0.0,887534.0,0.0
2703.0,0.0,0.0
4428.0,0.0,0.0
8811.0,300.0,0.0
5853.0,145.0,0.0
1035.0,0.0,0.0
5575.0,0.0,0.0
650.0,0.0,0.0
7298.0,5177.0,0.0
3210.0,0.0,0.0
2324.0,0.0,0.0
30.0,0.0,0.0
1675.0,0.0,0.0
1.0,0.0,0.0
25.0,0.0,0.0
2799.0,0.0,0.0
4.0,0.0,0.0
0.0,432.0,0.0
4083.0,0.0,0.0
1225.0,0.0,0.0
5.0,0.0,0.0
2073.0,0.0,0.0
0.0,746833.0,0.0
3947.0,0.0,0.0
2277.0,0.0,0.0
74.0,0.0,0.0
2326.0,0.0,0.0
2032.0,0.0,0.0
0.0,4908.0,0.0
2713.0,0.0,0.0
4321.0,0.0,0.0
3432.0,0.0,0.0
1701.0,0.0,0.0
1.0,0.0,0.0
4746.0,0.0,0.0
0.0,532961.0,0.0
0.0,478681.0,0.0
4900.0,0.0,0.0
4725.0,0.0,0.0
0.0,8729.0,0.0
0.0,32498.0,0.0
3052.0,0.0,0.0
3549.0,8232.0,0.0
688.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
2936.0,7412.0,0.0
0.0,10648.0,0.0
8653.0,1652.0,18864.0
47.0,0.0,0.0
69.0,0.0,0.0
7.0,0.0,0.0
3.0,0.0,0.0
4727.0,0.0,0.0
3586.0,0.0,0.0
1248.0,0.0,0.0
2466.0,2.0,0.0
410.0,0.0,0.0
0.0,9180.0,0.0
0.0,23017.0,0.0
5386.0,0.0,0.0
6622.0,4223.0,0.0
1720.0,0.0,0.0
183.0,0.0,0.0
2612.0,0.0,0.0
0.0,3062.0,0.0
4531.0,636.0,0.0
46.0,0.0,0.0
1042.0,0.0,0.0
5409.0,0.0,0.0
820.0,0.0,0.0
0.0,59256.0,2808.0
4044.0,603.0,0.0
0.0,1400.0,0.0
1222.0,0.0,0.0
792.0,0.0,0.0
110.0,0.0,0.0
10550.0,488.0,0.0
6.0,0.0,0.0
10.0,0.0,0.0
